Date,Open,High,Low,Close,Volume
2021-02-02,2329.93,2351.25,2319.28,2342.52,3094901
2021-02-03,2365.78,2431.65,2365.78,2388.06,2632880
2021-02-04,2381.28,2407.44,2367.71,2367.71,1763546
2021-02-05,2363.84,2395.81,2345.43,2350.28,2623384
2021-02-08,2364.81,2399.68,2359.0,2399.68,1931488
2021-02-09,2397.75,2401.62,2359.0,2374.49,1467608
2021-02-10,2366.74,2417.12,2364.81,2413.25,2051638
2021-02-12,2400.66,2405.5,2357.05,2383.22,2660235
2021-02-15,2393.87,2439.41,2305.71,2373.53,2802474
2021-02-16,2381.28,2410.34,2346.4,2365.78,1653098
2021-02-17,2373.53,2398.71,2315.4,2349.31,1581979
2021-02-18,2367.71,2371.59,2263.09,2291.18,2021704
2021-02-19,2297.0,2333.81,2291.18,2318.31,2057109
2021-02-22,2348.34,2366.74,2332.84,2334.77,2142783
2021-02-24,2363.84,2390.0,2352.21,2359.0,2944508
2021-02-25,2421.97,2434.56,2359.0,2363.84,2109855
2021-02-26,2266.96,2303.78,2243.71,2246.61,2959784
2021-03-01,2280.52,2282.47,2231.11,2256.3,2032026
2021-03-02,2253.39,2281.49,2220.46,2242.74,1696968
2021-03-03,2265.99,2332.84,2263.09,2331.87,1897528
2021-03-04,2359.0,2379.34,2302.8,2339.62,1793480
2021-03-05,2348.34,2363.84,2300.87,2342.52,1640196
2021-03-08,2362.87,2398.71,2350.28,2367.71,1868419
2021-03-09,2416.15,2425.84,2343.5,2370.62,2159917
2021-03-10,2412.28,2492.69,2368.69,2488.81,3796707
2021-03-11,2488.81,2574.06,2475.25,2547.91,2682737
2021-03-12,2567.28,2589.57,2537.25,2582.79,2678917
2021-03-15,2588.59,2606.03,2557.6,2566.31,1567012
2021-03-16,2566.31,2629.29,2548.88,2606.03,1868007
2021-03-17,2565.35,2577.94,2533.38,2571.16,1678078
2021-03-18,2619.6,2632.2,2583.75,2606.03,1755288
2021-03-19,2588.59,2669.97,2576.97,2654.48,2966494
2021-03-22,2628.32,2648.66,2603.14,2608.94,1449648
2021-03-23,2630.25,2643.82,2589.57,2592.48,1551838
2021-03-24,2576.01,2582.79,2494.63,2528.54,2282030
2021-03-25,2509.16,2576.97,2508.19,2558.57,1199439
2021-03-26,2624.45,2651.57,2607.98,2610.88,2190059
2021-03-29,2669.01,2681.61,2637.04,2669.97,2225980
2021-03-30,2649.64,2683.54,2631.22,2669.97,1794306
2021-03-31,2697.1,2700.01,2626.38,2626.38,1839930
2021-04-01,2670.95,2678.7,2614.76,2630.25,1988879
2021-04-02,2658.35,2686.45,2645.75,2665.13,1090746
2021-04-05,2663.19,2666.1,2638.98,2652.53,890289
2021-04-06,2652.53,2659.32,2583.75,2589.57,1424152
2021-04-07,2633.16,2664.17,2606.03,2659.32,1521800
2021-04-08,2649.64,2700.98,2640.91,2696.14,1306996
2021-04-09,2712.6,2750.39,2706.79,2719.38,1952132
2021-04-12,2746.51,2792.05,2733.91,2742.64,1724528
2021-04-13,2743.6,2768.79,2699.04,2710.67,1645357
2021-04-14,2704.85,2710.67,2650.6,2701.94,1386889
2021-04-15,2722.29,2760.08,2701.94,2733.91,1323304
2021-04-16,2740.7,2762.98,2722.29,2754.26,1025819
2021-04-19,2746.51,2769.76,2735.86,2758.14,972866
2021-04-20,2729.07,2731.98,2672.88,2690.32,1286455
2021-04-21,2651.57,2663.19,2582.79,2620.56,1531090
2021-04-22,2646.73,2664.17,2626.38,2654.48,1322375
2021-04-23,2639.95,2656.41,2623.47,2643.82,920636
2021-04-26,2649.64,2670.95,2638.0,2666.1,996917
2021-04-27,2669.01,2681.61,2640.91,2640.91,964092
2021-04-28,2660.29,2674.82,2650.6,2672.88,1229476
2021-04-30,2664.17,2682.57,2631.22,2643.82,1552251
2021-05-06,2680.63,2702.92,2662.23,2673.85,1300699
2021-05-07,2670.95,2732.95,2654.48,2729.07,1450681
2021-05-10,2758.14,2794.95,2753.3,2785.27,1186433
2021-05-11,2737.79,2758.14,2633.16,2651.57,1873064
2021-05-12,2644.79,2654.48,2564.38,2614.76,1500123
2021-05-13,2606.03,2645.75,2587.63,2593.44,1011884
2021-05-14,2629.29,2661.26,2608.94,2639.95,1599526
2021-05-17,2809.48,2885.05,2775.58,2879.23,3756657
2021-05-18,2884.07,2920.9,2853.08,2872.45,2902186
2021-05-19,2835.64,2903.46,2821.11,2862.76,1853142
2021-05-20,2879.23,2979.02,2873.42,2969.33,1937784
2021-05-21,2979.02,3056.52,2974.18,3017.77,1872651
2021-05-24,3041.99,3066.21,3008.08,3017.77,1205942
2021-05-25,3037.14,3085.59,3017.77,3075.9,1308957
2021-05-26,3056.52,3134.03,3056.52,3109.81,1557618
2021-05-27,3075.9,3129.18,3046.83,3129.18,7397809
2021-05-28,3119.49,3158.24,3104.96,3143.71,2034916
2021-05-31,3114.65,3143.71,3056.52,3095.28,1186122
2021-06-01,3124.34,3143.71,3071.06,3114.65,949745
2021-06-02,3182.46,3216.38,3153.4,3167.93,1461415
2021-06-03,3143.71,3196.99,3138.87,3167.93,1027471
2021-06-04,3187.3,3192.15,3109.81,3177.62,1359742
2021-06-07,3182.46,3192.15,3143.71,3187.3,810189
2021-06-08,3255.12,3274.5,3201.85,3250.28,1468951
2021-06-09,3226.06,3240.59,3177.62,3187.3,1352310
2021-06-10,3138.87,3187.3,3124.34,3158.24,1721328
2021-06-11,3143.71,3158.24,3104.96,3129.18,1494963
2021-06-14,3167.93,3187.3,3129.18,3158.24,808846
2021-06-15,3148.56,3163.09,3104.96,3148.56,1156394
2021-06-16,3148.56,3206.69,3119.49,3206.69,1661872
2021-06-17,3187.3,3196.99,3158.24,3177.62,953977
2021-06-18,3124.34,3148.56,3104.96,3143.71,1666620
2021-06-21,3080.75,3080.75,2998.39,3022.61,1779339
2021-06-22,3104.96,3138.87,3080.75,3134.03,1501569
2021-06-23,3124.34,3138.87,3104.96,3124.34,1168059
2021-06-24,3119.49,3119.49,3075.9,3104.96,839400
2021-06-25,3134.03,3143.71,3119.49,3138.87,960789
2021-06-28,3119.49,3148.56,3104.96,3129.18,1210277
2021-06-29,3030.93,3060.41,3001.46,3030.93,1956794
2021-06-30,3060.41,3084.97,2967.07,2967.07,1736839
2021-07-01,3006.37,3011.28,2957.25,2967.07,1109342
2021-07-02,2947.42,2996.55,2947.42,2986.72,1069239
2021-07-05,2937.6,2967.07,2930.72,2946.44,991883
2021-07-06,2908.12,2915.0,2851.14,2868.83,2135322
2021-07-07,2775.49,2814.79,2757.81,2789.25,2932697
2021-07-08,2751.91,2796.12,2739.14,2748.96,2325760
2021-07-09,2680.19,2743.07,2680.19,2733.24,2495535
2021-07-12,2804.96,2813.81,2753.88,2787.28,1358305
2021-07-13,2800.05,2847.21,2790.23,2828.54,1166646
2021-07-14,2763.7,2837.39,2759.77,2789.25,1788850
2021-07-15,2782.37,2793.18,2710.65,2711.63,1679433
2021-07-16,2707.7,2742.09,2703.77,2718.51,1326854
2021-07-19,2659.56,2670.37,2616.33,2629.1,1597700
2021-07-20,2591.77,2602.58,2562.29,2570.15,2053895
2021-07-21,2640.89,2660.54,2609.45,2636.96,1626098
2021-07-26,2706.72,2706.72,2662.51,2685.1,1259066
2021-07-27,2691.98,2701.81,2665.45,2674.3,1034327
2021-07-28,2625.17,2661.52,2617.31,2643.84,1807579
2021-07-29,2664.47,2708.68,2664.47,2685.1,3792261
2021-07-30,2711.63,2731.28,2648.75,2676.26,1861015
2021-08-02,2691.98,2729.31,2691.0,2720.47,1153516
2021-08-03,2687.07,2708.68,2673.31,2691.98,1077687
2021-08-04,2691.98,2712.61,2667.42,2701.81,1288278
2021-08-05,2750.93,2755.84,2684.12,2732.26,1798316
2021-08-06,2852.12,2870.79,2776.47,2800.05,4041631
2021-08-10,2829.53,2897.32,2819.7,2866.86,2320162
2021-08-11,2875.7,2927.77,2867.84,2909.11,1844628
2021-08-12,2910.09,2962.16,2884.55,2895.35,1817961
2021-08-13,2864.9,2867.84,2814.79,2814.79,1918218
2021-08-16,2777.46,2787.28,2746.02,2747.0,1779079
2021-08-17,2764.68,2809.88,2722.44,2724.4,1671799
2021-08-18,2688.05,2739.14,2687.07,2714.58,1524111
2021-08-19,2684.12,2691.98,2644.82,2645.8,1454796
2021-08-20,2625.17,2640.89,2591.77,2602.58,1494390
2021-08-23,2608.47,2680.19,2606.51,2673.31,1259473
2021-08-24,2505.31,2541.66,2467.98,2520.05,10645975
2021-08-25,2554.43,2573.1,2531.84,2555.42,5916692
2021-08-26,2554.43,2578.01,2542.64,2569.17,3331689
2021-08-27,2595.7,2656.61,2590.79,2648.75,5152703
2021-08-30,2690.02,2725.38,2684.12,2725.38,2733608
2021-08-31,2717.52,2766.65,2667.42,2750.93,4686839
2021-09-01,2760.75,2773.53,2713.59,2757.81,2096848
2021-09-02,2799.07,2803.0,2747.0,2750.93,1935419
2021-09-03,2739.14,2785.32,2721.45,2763.7,1817248
2021-09-06,2794.16,2883.56,2784.33,2876.69,2676100
2021-09-07,2911.07,2957.25,2880.62,2898.3,2477112
2021-09-08,2921.88,2952.34,2906.16,2922.86,2536147
2021-09-09,2936.62,2971.99,2927.77,2957.25,2321281
2021-09-10,2991.64,3026.02,2947.42,3026.02,2622663
2021-09-13,3040.76,3045.67,2945.46,2976.9,1829462
2021-09-14,3006.37,3060.41,2976.9,3055.5,1727169
2021-09-15,3045.67,3119.36,3035.85,3119.36,2465000
2021-09-16,3124.27,3124.27,3016.2,3050.58,1798113
2021-09-17,3060.41,3070.23,3011.28,3050.58,2630195
2021-09-21,2967.07,3050.58,2967.07,3030.93,1265580
2021-09-22,3035.85,3050.58,2996.55,3026.02,941195
2021-09-24,3139.01,3158.66,3094.79,3143.92,1843203
2021-09-27,3124.27,3183.22,3124.27,3143.92,1346396
2021-09-28,3134.09,3173.39,3104.62,3163.57,1426398
2021-09-29,3124.27,3163.57,3114.44,3158.66,1518004
2021-09-30,3183.22,3188.13,3065.32,3065.32,2593451
2021-10-01,3050.58,3094.79,2967.07,3001.46,2384286
2021-10-04,3050.58,3080.06,3026.02,3035.85,1712920
2021-10-05,3016.2,3050.58,2981.81,3030.93,1424159
2021-10-06,3011.28,3075.15,2917.95,2942.51,2312324
2021-10-07,2942.51,3001.46,2932.69,2976.9,1559939
2021-10-08,3040.76,3094.79,3026.02,3026.02,1473931
2021-10-11,3055.5,3114.44,3050.58,3109.53,1076873
2021-10-12,3084.97,3163.57,3084.97,3143.92,1771445
2021-10-13,3148.83,3163.57,3104.62,3134.09,1363903
2021-10-14,3094.79,3119.36,3055.5,3114.44,1184560
2021-10-15,3158.66,3163.57,3134.09,3153.74,1651340
2021-10-18,3163.57,3168.48,3094.79,3109.53,1427212
2021-10-19,3129.18,3129.18,3075.15,3089.88,1039314
2021-10-20,3134.09,3134.09,3050.58,3065.32,1069544
2021-10-21,3089.88,3114.44,3011.28,3030.93,1328889
2021-10-22,3070.23,3119.36,3040.76,3084.97,1164000
2021-10-25,3045.67,3089.88,3040.76,3080.06,911881
2021-10-26,3114.44,3173.39,3104.62,3148.83,1199420
2021-10-27,3158.66,3168.48,3060.41,3104.62,987405
2021-10-28,3158.66,3173.39,3065.32,3094.79,1622536
2021-10-29,3080.06,3129.18,3050.58,3109.53,1277081
2021-11-01,3193.04,3207.78,3168.48,3183.22,1632816
2021-11-02,3212.69,3222.52,3148.83,3168.48,1004911
2021-11-04,3202.87,3202.87,3119.36,3148.83,2201889
2021-11-05,3129.18,3129.18,3026.02,3035.85,1893789
2021-11-08,3089.88,3094.79,2986.72,2996.55,1939898
2021-11-09,3094.79,3163.57,3045.67,3055.5,2961400
2021-11-10,3050.58,3109.53,3021.11,3089.88,1458053
2021-11-11,3055.5,3089.88,3035.85,3045.67,1553017
2021-11-12,3050.58,3129.18,3040.76,3114.44,1462633
2021-11-15,3148.83,3158.66,3094.79,3099.71,1447875
2021-11-16,3089.88,3134.09,3070.23,3080.06,1131327
2021-11-17,3080.06,3109.53,3006.37,3026.02,1824271
2021-11-18,3016.2,3026.02,2981.81,2991.64,1409502
2021-11-19,2976.9,3011.28,2967.07,2986.72,1330009
2021-11-22,2986.72,3045.67,2967.07,3030.93,1356880
2021-11-24,3016.2,3021.11,2933.67,2934.65,2118019
2021-11-25,2986.72,3050.58,2981.81,3026.02,1797706
2021-11-26,2996.55,3001.46,2918.93,2942.51,1673224
2021-11-29,2893.39,2952.34,2878.65,2902.23,1994555
2021-11-30,2952.34,2967.07,2803.0,2808.89,3279169
2021-12-01,2800.05,2839.35,2773.53,2824.61,2075677
2021-12-02,2799.07,2841.32,2770.58,2826.58,1537037
2021-12-03,2859.0,2885.53,2836.4,2885.53,1752106
2021-12-06,2911.07,2929.74,2858.02,2885.53,1266496
2021-12-07,2900.26,2947.42,2865.88,2945.46,2331663
2021-12-08,2971.99,2986.72,2929.74,2957.25,1967888
2021-12-09,2942.51,2952.34,2888.48,2907.14,1676990
2021-12-10,2890.44,2945.46,2881.6,2908.12,1616327
2021-12-13,2935.63,2938.58,2860.97,2860.97,1757399
2021-12-14,2849.18,2872.76,2795.14,2800.05,2017050
2021-12-15,2799.07,2881.6,2799.07,2865.88,2173288
2021-12-16,2945.46,2945.46,2874.72,2874.72,2007482
2021-12-17,2859.0,2884.55,2813.81,2813.81,2556097
2021-12-20,2765.67,2783.35,2629.1,2652.68,3420750
2021-12-21,2701.81,2710.65,2668.4,2675.28,1854501
2021-12-22,2687.07,2701.81,2670.37,2681.17,1342325
2021-12-23,2737.17,2782.37,2719.49,2771.56,1573679
2021-12-24,2809.88,2821.67,2770.58,2778.44,994122
2021-12-27,2782.37,2794.16,2768.61,2774.51,1068832
2021-12-28,2786.3,2813.81,2781.39,2803.0,1841981
2021-12-29,2781.0,2804.0,2761.0,2773.0,1432300
2021-12-30,2769.0,2772.0,2722.0,2759.0,952900
2022-01-04,2781.0,2820.0,2752.0,2811.0,1597300
2022-01-05,2853.0,2902.0,2826.0,2896.0,1932200
2022-01-06,2916.0,2955.0,2887.0,2902.0,2085000
2022-01-07,2964.0,2997.0,2943.0,2962.0,2185500
2022-01-11,2935.0,2948.0,2869.0,2907.0,1348700
2022-01-12,2920.0,2977.0,2920.0,2960.0,1288000
2022-01-13,2952.0,2974.0,2924.0,2925.0,1238000
2022-01-14,2917.0,2933.0,2836.0,2850.0,1748400
2022-01-17,2883.0,2914.0,2864.0,2892.0,724800
2022-01-18,2936.0,2959.0,2867.0,2877.0,1181700
2022-01-19,2839.0,2869.0,2795.0,2812.0,1590300
2022-01-20,2824.0,2829.0,2754.0,2784.0,1289700
2022-01-21,2707.0,2767.0,2654.0,2763.0,1795800
2022-01-24,2733.0,2748.0,2691.0,2737.0,1103200
2022-01-25,2735.0,2736.0,2701.0,2736.0,985000
2022-01-26,2734.0,2752.0,2677.0,2705.0,1619900
2022-01-27,2726.0,2744.0,2608.0,2629.0,1507400
2022-01-28,2648.0,2729.0,2621.0,2719.0,1373200
2022-01-31,2687.0,2720.0,2656.0,2713.0,1392400
2022-02-01,2739.0,2745.0,2657.0,2668.0,1479500
2022-02-02,2700.0,2718.0,2662.0,2715.0,1516400
2022-02-03,2760.0,2839.0,2741.0,2815.0,1939500
2022-02-04,2814.0,2830.0,2778.0,2810.0,1292600
2022-02-07,2779.0,2796.0,2746.0,2777.0,1056900
2022-02-08,2762.0,2795.0,2752.0,2789.0,986800
2022-02-09,2838.0,2874.0,2817.0,2853.0,1743100
2022-02-10,2874.0,2900.0,2725.0,2767.0,4879700
2022-02-14,2706.0,2745.0,2646.0,2715.0,3120500
2022-02-15,2682.0,2739.0,2659.0,2728.0,1631800
2022-02-16,2794.0,2831.0,2786.0,2805.0,2023100
2022-02-17,2792.0,2792.0,2706.0,2713.0,1723500
2022-02-18,2708.0,2741.0,2685.0,2718.0,1290600
2022-02-21,2668.0,2677.0,2617.0,2646.0,1657700
2022-02-22,2596.0,2607.0,2546.0,2556.0,1598100
2022-02-24,2551.0,2583.0,2501.0,2530.0,1946500
2022-02-25,2552.0,2556.0,2512.0,2531.0,1396400
2022-02-28,2541.0,2599.0,2538.0,2576.0,2060300
2022-03-01,2604.0,2609.0,2554.0,2576.0,1572700
2022-03-02,2535.0,2540.0,2426.0,2444.0,2516800
2022-03-03,2515.0,2542.0,2497.0,2523.0,1935400
2022-03-04,2509.0,2516.0,2422.0,2440.0,1951700
2022-03-07,2370.0,2379.0,2260.0,2302.0,2242100
2022-03-08,2234.0,2259.0,2170.0,2175.0,3550500
2022-03-09,2194.0,2273.0,2194.0,2221.0,2659300
2022-03-10,2306.0,2336.0,2276.0,2307.0,3342100
2022-03-11,2271.0,2281.0,2233.0,2264.0,2328900
2022-03-14,2284.0,2343.0,2284.0,2312.0,1679900
2022-03-15,2293.0,2339.0,2286.0,2319.0,1456900
2022-03-16,2329.0,2367.0,2310.0,2351.0,2088100
2022-03-17,2450.0,2492.0,2411.0,2484.0,2606800
2022-03-18,2430.0,2501.0,2430.0,2495.0,3378700
2022-03-22,2545.0,2582.0,2527.0,2562.0,2899700
2022-03-23,2600.0,2625.0,2592.0,2616.0,2037600
2022-03-24,2689.0,2691.0,2606.0,2687.0,4176000
2022-03-25,2700.0,2712.0,2668.0,2695.0,2359000
2022-03-28,2714.0,2725.0,2654.0,2676.0,1811300
2022-03-29,2699.0,2788.0,2690.0,2788.0,2883800
2022-03-30,2820.0,2830.0,2725.0,2765.0,2339400
2022-03-31,2757.0,2808.0,2747.0,2756.0,2376500
2022-04-01,2707.0,2757.0,2692.0,2749.0,1977400
2022-04-04,2729.0,2737.0,2711.0,2730.0,1230100
2022-04-05,2754.0,2758.0,2693.0,2722.0,1776900
2022-04-06,2651.0,2662.0,2591.0,2610.0,3339900
2022-04-07,2535.0,2571.0,2508.0,2553.0,2485200
2022-04-08,2538.0,2566.0,2513.0,2550.0,2487900
2022-04-11,2596.0,2632.0,2570.0,2587.0,2153000
2022-04-12,2573.0,2597.0,2554.0,2559.0,1517400
2022-04-13,2568.0,2604.0,2557.0,2599.0,1946200
2022-04-14,2592.0,2632.0,2574.0,2632.0,1611300
2022-04-15,2624.0,2642.0,2596.0,2617.0,1554500
2022-04-18,2585.0,2591.0,2559.0,2574.0,1654000
2022-04-19,2624.0,2659.0,2609.0,2659.0,1819600
2022-04-20,2709.0,2748.0,2660.0,2733.0,2224600
2022-04-21,2725.0,2776.0,2722.0,2769.0,2192200
2022-04-22,2730.0,2757.0,2721.0,2748.0,1705300
2022-04-25,2668.0,2694.0,2645.0,2680.0,1749400
2022-04-26,2675.0,2698.0,2664.0,2694.0,1541500
2022-04-27,2612.0,2626.0,2590.0,2615.0,3011900
2022-04-28,2634.0,2690.0,2601.0,2690.0,2358900
2022-05-02,2695.0,2726.0,2682.0,2717.0,1520800
2022-05-06,2735.0,2785.0,2728.0,2785.0,1911900
2022-05-09,2770.0,2797.0,2759.0,2765.0,1813400
2022-05-10,2734.0,2784.0,2717.0,2780.0,1885900
2022-05-11,2704.0,2757.0,2685.0,2744.0,1794800
2022-05-12,2740.0,2783.0,2722.0,2752.0,1796300
2022-05-13,2752.0,2810.0,2740.0,2800.0,2308400
2022-05-16,2600.0,2601.0,2522.0,2545.0,6134200
2022-05-17,2538.0,2588.0,2514.0,2573.0,3547100
2022-05-18,2598.0,2614.0,2574.0,2591.0,2585300
2022-05-19,2512.0,2559.0,2491.0,2556.0,2961300
2022-05-20,2558.0,2563.0,2522.0,2522.0,2539800
